age,salary,sex
58,55587.42008,0
73,58377.12451,0
80,65108.81103,0
55,42745.85936,1
37,41803.4961,1
55,43935.18117,0
46,41646.41977,1
75,54341.85722,1
53,51112.68548,0
74,62414.66644,1
85,54200.87604,1
28,29120.81277,0
64,55018.16637,1
77,70998.13307,0
75,60510.53947,1
58,50701.16127,0
32,33861.94693,1
45,37594.91858,0
85,72475.78945,0
58,41642.38617,0
62,50664.88711,0
46,46285.19463,1
68,42644.04285,1
26,33942.67033,1
63,48833.05803,1
30,32771.77727,1
59,55763.77331,0
61,46074.63271,1
55,49194.79912,1
70,49632.49437,1
24,30186.64608,1
55,41778.12886,0
33,39308.84658,0
77,66379.37975,0
42,41238.91272,0
33,38925.82919,0
43,42899.00844,1
62,57481.42711,0
47,34985.29966,1
24,28351.29856,1
25,32877.69073,0
42,42458.06445,1
87,76847.41916,0
72,54373.03473,1
26,33270.52696,0
54,41490.79848,1
78,54287.96105,0
21,30933.35049,1
23,32572.52351,0
30,31707.34551,1
60,52542.58197,0
66,49032.85371,0
34,38589.33583,0
30,31465.99102,0
65,52116.44498,0
80,55672.02782,1
77,60127.80091,1
58,45141.96272,1
44,48937.72527,1
63,56577.23001,0
22,31890.57954,1
27,30348.25774,0
48,46540.85731,0
59,51505.41594,1
24,32606.22541,0
43,44163.67935,0
54,44095.68882,0
25,36205.19906,1
48,41471.22925,1
89,59556.90767,1
44,39094.08681,1
32,36940.78451,1
75,48591.8166,1
24,32399.3633,0
61,59215.92249,1
63,50975.04702,1
43,33898.5836,1
59,50623.26388,0
73,59321.22377,1
75,56504.6084,0
36,38243.7446,1
71,54717.72537,1
54,52007.88553,0
50,48289.74747,0
65,51678.15664,1
35,35953.91574,0
89,66272.1237,0
69,58833.68193,1
28,34669.36805,0
35,36190.12563,0
86,52447.41352,1
35,34577.56506,0
73,35469.66639,0
53,49422.35775,1
32,35461.81347,1
76,66853.64698,1
46,45888.80634,0
39,45042.29278,1
20,21989.12297,0
62,50067.83931,1
88,72568.4287,1
48,51516.15406,0
87,59955.91347,0
24,32671.36739,0
25,30899.84741,0
22,31287.44835,1
70,38889.16888,0
54,49849.41179,1
49,37009.97705,0
37,37044.41078,0
62,53470.72945,0
64,53396.10839,0
78,54546.65678,1
64,52169.78451,0
88,59586.61878,1
52,52887.17391,0
72,48599.46133,0
89,68080.49927,0
22,30693.65869,0
36,41742.61692,1
75,65011.13433,0
67,65049.62407,0
49,46777.63782,1
35,33709.40863,0
86,64557.44175,1
76,67454.01193,1
43,40203.02112,0
35,32825.48463,0
24,28501.30961,1
42,39646.12533,1
28,36792.44205,0
69,57783.51554,0
55,45486.13131,1
39,38959.87515,0
47,39052.55318,1
51,45080.3801,1
44,41837.55049,1
29,35445.10052,1
37,37630.85142,1
62,52981.39104,0
48,39234.95609,1
36,39741.16213,1
53,42324.55232,0
88,52841.41458,0
66,58162.73763,1
31,36278.7716,0
24,31017.26986,1
40,36780.8578,0
46,40300.5179,1
47,41275.65356,0
41,36082.95598,0
88,52355.18246,1
48,40154.62149,0
54,53252.70767,1
48,48810.42487,0
28,37832.39109,0
25,33878.2692,0
89,72934.1345,0
85,61758.71562,1
20,32775.4948,1
64,46990.05647,0
74,54805.08858,1
45,37479.74385,0
83,49180.76355,1
81,58419.28047,0
43,42942.04341,0
73,53722.88138,0
48,53385.57753,1
24,29874.19677,1
73,63611.06368,1
51,46155.25895,1
77,66278.64626,1
33,33643.62935,1
36,35741.18321,1
66,60233.42923,1
71,56069.96945,0
33,37090.42209,0
55,50976.89525,0
75,59830.6316,0
30,41066.61993,1
64,61202.78328,0
30,35881.58267,1
44,39287.58928,1
58,50881.64842,1
67,65530.38493,1
46,44733.77971,1
86,69103.58759,1
50,50406.95356,0
74,55214.80768,0
85,50640.83288,0
79,57146.24906,1
24,27000.15859,0
20,30366.6957,0
78,68473.6129,0
50,43107.3737,1
64,52868.02605,1
42,41257.93179,1
86,65470.71733,0
54,46531.08087,0
63,49614.55382,0
73,63601.92149,1
33,33587.7029,1
56,49366.40447,0
49,53125.11361,0
30,37027.91197,0
64,54701.78651,1
54,44078.67133,0
42,41937.09379,0
81,58478.89974,0
67,53739.76012,0
88,51707.57164,0
37,38943.19856,0
82,56646.54836,0
26,26819.63953,1
20,34720.15505,1
47,43612.42759,0
45,48372.67326,0
28,34894.78918,1
85,57811.00169,0
70,55764.20467,0
59,49080.35144,1
64,55174.56098,0
78,63478.406,1
76,42852.3244,0
64,50586.60371,1
57,48429.47787,1
59,50780.51258,0
89,64745.35751,0
70,68362.79613,1
70,45627.00768,0
61,54950.22033,1
45,46629.29549,1
81,69736.80304,1
55,46109.85114,0
31,37560.16342,1
24,32224.47546,1
67,57675.28792,1
86,63209.59101,1
59,54622.35364,0
89,84978.24332,0
38,43309.90901,0
62,56752.61716,0
89,66296.79183,0
71,45539.70751,0
67,41400.79638,0
66,43869.22545,1
64,42466.80055,0
47,44146.51179,0
36,39393.62588,0
85,56544.74429,0
65,56149.7125,0
32,45871.64859,0
28,30247.79898,1
29,37862.87413,0
20,25286.49855,1
35,36824.06965,1
85,81662.11978,1
89,63006.11713,1
43,42275.31326,1
82,47668.91355,0
51,50321.10836,0
28,31133.41116,1
64,61591.9591,0
41,40911.57775,0
38,42209.85515,1
83,66599.38917,1
41,39126.65225,0
46,43988.40873,0
79,61262.70691,0
67,47996.31659,1
34,36500.86899,0
40,48682.84283,1
86,51615.3726,1
59,55466.90714,0
65,58431.93006,1
40,42369.79189,0
45,33805.3346,1
57,57456.33418,0
32,34217.48846,0
58,55863.76995,1
30,33814.62262,1
21,32281.83023,0
65,49904.31592,0
54,36630.87368,1
87,55308.26444,1
56,37045.4513,1
67,51804.29124,0
82,58002.16772,1
77,58792.37832,1
32,32797.45029,1
83,66021.43462,1
49,42456.10602,1
41,38841.04206,0
31,36624.56089,1
43,43728.95859,0
80,66713.84186,1
88,68409.70072,0
31,37212.6329,0
62,57074.2259,0
54,53684.88063,1
32,34474.54531,1
66,61407.49454,1
53,47661.92784,1
87,67964.36142,1
68,52810.40296,1
71,39139.7904,0
20,28746.32153,0
48,42285.1636,1
62,42049.65303,0
39,42551.04707,0
37,40138.0013,0
53,47874.42378,0
21,31880.12043,0
44,37005.3704,0
58,47165.23259,1
76,60394.94645,1
80,46693.98629,0
44,37119.72833,0
60,56035.972,0
38,28687.65825,0
31,33275.40425,1
86,56920.78286,0
30,36352.27268,0
84,60281.02099,0
66,54355.29068,0
70,47466.80285,1
32,33490.56896,1
80,53944.93395,0
36,34766.9225,1
42,43041.03453,1
31,39282.01317,1
63,32372.38799,1
87,64309.1134,0
33,39388.37139,0
48,40777.77569,0
56,41383.67939,0
51,40712.32492,0
59,54264.3893,0
57,50033.81589,1
73,53181.75467,0
31,37514.84506,1
23,32670.64048,0
23,30462.11961,1
83,46393.96779,1
61,54702.64952,1
86,71427.13797,0
62,68330.96652,1
78,55533.39302,0
25,32335.19472,0
60,47637.37002,1
58,51207.62986,1
46,51331.36804,0
48,39202.64609,1
27,34472.23422,1
39,43653.75997,1
89,59749.72549,0
54,42855.75483,0
73,64889.46006,0
41,35446.46201,0
38,41749.06308,1
62,67820.14431,1
56,45810.79985,1
23,33477.89266,0
73,53360.87566,0
76,55645.91524,0
42,47344.3828,0
64,54261.87241,0
35,35525.72035,0
27,31744.05899,0
73,61560.90502,1
84,83134.5129,0
45,42432.68534,1
43,39879.07766,1
88,67786.04228,1
76,55359.70123,1
30,40229.7326,1
63,57342.94424,1
66,50936.93734,0
20,25958.02102,1
60,51283.65629,1
35,29176.13167,1
84,64302.34171,0
80,54384.76647,0
46,46619.7132,0
64,66324.2243,1
67,58079.85827,1
75,60641.5182,0
48,43169.53307,1
56,50414.03812,0
77,47081.83363,1
49,40435.92209,0
44,46105.94776,1
31,35572.92946,1
66,46293.34961,1
81,76239.5097,1
71,39946.44362,0
42,37120.21435,1
86,55388.7881,1
25,34326.48744,0
79,66799.73174,0
75,58134.64764,1
66,55644.77729,1
35,38120.94719,1
65,54032.44386,0
65,56889.30205,0
84,63307.89034,1
47,38801.67687,0
24,33580.71688,1
77,59875.85118,1
53,56247.24352,1
79,63191.64268,1
85,67542.13841,0
64,55750.41984,0
71,66694.71936,0
32,37087.03777,0
58,57784.43911,1
27,29155.79435,0
89,69496.7043,0
40,44128.8661,1
54,45110.22821,1
24,33135.98508,1
71,52120.33995,0
89,66652.21813,0
74,47881.06718,1
28,39658.79037,1
60,52025.37616,0
63,48840.9696,0
68,60454.50826,1
71,57265.15637,1
70,56270.45035,1
51,40316.81382,0
45,37227.08755,1
79,64611.0656,1
23,28970.36589,1
25,30012.50083,0
62,48577.76214,1
86,55407.84619,0
29,36564.94484,0
79,57058.40607,1
64,51068.80423,1
78,56422.41913,1
43,36204.64376,1
79,60724.42751,0
43,43476.99989,0
31,32673.45695,1
38,35429.09837,1
68,51650.81206,0
88,74281.24487,0
23,29458.12181,0
52,40685.93393,1
81,74215.57215,1
70,64282.03969,0
45,41934.46431,1
59,44159.10993,0
72,67116.28858,1
32,38620.06752,0
33,30085.91965,1
77,52328.54857,1
79,54739.61409,1
77,53966.12544,1
28,35660.51851,0
39,39086.45924,1
43,36632.31731,0
66,60170.3269,1
32,40976.20663,0
58,52153.8873,0
46,40034.84691,1
70,58942.05676,1
67,47493.86034,0
33,32584.771,1
63,46416.46662,0
29,38429.5157,1
27,33716.45465,0
75,69271.97428,0
51,37908.4103,0
80,58612.37192,1
29,35823.05493,1
41,39782.59754,0
20,29954.84429,1
47,46371.42875,0
25,31768.1922,1
37,39391.28827,0
55,46873.0482,0
38,35858.07103,0
39,41097.46875,1
43,32896.42967,0
46,43771.88833,0
60,55596.72944,1
88,66957.42117,1
31,36969.98356,0
73,55258.65931,1
63,42245.58957,0
71,62560.89076,1
88,49615.5945,1
75,62062.55698,0
48,41585.94658,1
70,54751.32876,0
28,31850.08149,0
45,39577.10024,0
76,77567.08852,0
67,52618.71271,0
35,32822.06117,1
70,37117.63995,0
51,41283.30972,1
58,49508.91778,1
63,57137.67651,1
34,38123.95565,0
70,55501.26084,1
87,63590.62807,1
54,47932.82217,1
31,28732.33007,1
48,48618.44837,1
36,34890.18781,1
85,55004.39677,1
26,34607.58237,0
44,31396.38941,1
48,49083.30224,0
40,41923.81208,1
80,61314.66045,1
55,55071.88486,1
42,44783.2912,1
68,56214.66902,0
45,43956.46984,0
51,54979.14037,0
34,37570.98804,0
47,45409.2328,1
55,61288.98268,0
43,35882.65362,0
53,54969.62227,1
21,27726.58553,0
73,52242.36516,0
69,53133.12229,1
59,54089.69379,1
67,50282.92848,0
78,57565.01941,0
58,50326.1094,1
25,34464.11426,1
59,52702.18016,1
86,67308.06784,1
44,42913.37209,1
37,39399.67694,1
39,41681.33024,1
87,71235.46024,1
27,36680.91881,0
32,35859.92842,0
40,41600.78031,0
45,37966.46007,0
43,29722.89952,1
39,43371.75894,0
54,48138.83937,0
69,57876.50162,0
30,37643.98373,1
33,35329.64098,0
85,53941.63061,0
61,48434.91759,1
61,51779.32259,0
55,45282.51604,0
87,67757.82353,1
34,40913.57294,1
35,40568.55219,0
87,74006.47229,0
76,41308.18981,0
68,48115.67646,0
38,41132.13204,1
25,32929.37983,1
61,49586.60976,0
20,27149.45337,1
32,40614.13763,0
61,51132.82367,0
60,50080.39371,1
56,44401.42533,0
85,66011.67263,0
81,61529.38399,0
82,55861.59856,0
36,44190.16968,1
73,55916.76117,1
62,38855.46703,0
73,70693.63856,0
55,47517.52384,0
58,52589.42618,0
43,47148.53183,0
21,30511.25826,1
25,33051.53173,1
31,36299.81778,0
78,66268.1476,0
48,43320.64336,0
61,49235.88117,1
67,67170.60392,1
24,28238.6887,0
65,56751.57422,1
59,42678.80598,1
77,56353.65515,1
43,42530.98182,0
58,49625.2946,0
24,31947.91538,1
23,30427.28667,1
84,60026.70617,1
23,27609.3469,0
70,62539.77274,0
65,53759.27183,0
69,51116.3473,0
83,60166.78473,0
70,60150.92265,0
63,43438.68956,0
65,49758.41411,1
42,43956.5006,0
58,39339.99154,0
87,56706.53239,1
37,38390.53015,1
26,34645.89751,0
65,66886.15567,1
28,34820.00169,1
34,36282.79869,0
75,60902.78422,1
49,40424.7168,0
49,45657.64749,1
83,61192.88485,1
72,59379.27278,1
22,33654.46406,0
37,42776.90296,1
22,28955.62756,0
87,63086.08486,0
68,63263.38054,0
77,58884.37941,1
82,53347.59692,0
88,71492.85641,0
34,41452.87582,0
75,63772.88853,1
27,30624.40781,1
33,33658.79752,0
40,40433.4687,0
30,33811.2262,0
37,45567.45211,1
36,40912.86192,1
54,49700.78317,1
87,72747.40224,1
87,70780.58391,0
27,36940.59038,0
50,50089.66744,1
21,33120.04634,0
31,40913.56425,1
87,55752.86875,1
50,43886.40544,1
85,55616.37041,0
81,47309.23601,1
31,39720.22874,0
46,45757.3117,0
55,46173.98816,0
41,46142.64601,1
31,37977.50895,1
62,49583.74813,1
82,51660.20948,1
80,59585.31379,1
83,61765.32176,1
42,37530.86413,1
33,41396.68413,1
39,34807.75504,1
73,41054.0603,0
67,45837.17697,1
34,35436.05764,0
51,43915.21106,0
67,62824.27912,0
55,48364.09856,1
69,53916.18634,0
58,47839.94032,0
64,57009.69666,0
55,44059.29555,1
56,39035.257,1
43,44624.17147,1
39,34562.68955,1
23,30880.73358,0
80,53423.84266,1
57,62102.42662,1
30,33966.03273,1
79,47096.21416,1
34,48387.29423,0
79,45287.88536,1
26,33531.86485,1
42,38354.13314,1
88,73773.16994,0
77,45954.98215,1
58,52115.73672,0
48,41942.70777,1
67,47132.81519,0
37,43460.39003,1
25,34713.60682,1
24,27981.0412,0
76,49703.66964,1
31,33257.47196,1
57,45038.77764,1
79,52427.87813,1
89,49099.3826,1
51,54916.36115,0
70,65214.46032,1
33,29735.22676,0
83,62535.23783,0
81,50401.30155,0
75,68275.11689,0
47,40205.4195,0
48,50472.11754,1
20,30826.77944,0
46,39700.32364,0
20,33454.35972,0
86,73356.52638,0
34,32724.23436,1
49,45899.28745,1
69,58542.63083,1
54,45304.68707,0
63,44370.46411,0
50,48185.9932,1
38,45457.36636,0
75,65057.77343,1
70,52269.50226,1
68,56730.78976,1
70,53272.43668,1
31,36485.72747,0
63,57563.97871,0
58,49322.05314,1
70,60337.03333,0
31,37113.69796,0
79,75582.90766,0
45,41221.19387,1
54,51705.99828,1
66,50477.27914,1
45,43994.25689,1
83,75172.2712,1
70,58722.07312,0
62,62933.55853,0
65,53425.77598,0
37,35846.27264,0
36,40467.36942,1
57,41254.40083,1
73,59365.57385,0
45,46739.73546,0
31,36887.14555,0
20,26761.92927,1
25,32699.86727,1
53,56121.93788,0
82,66456.62097,0
68,59022.85068,0
71,36927.60455,1
33,35340.24237,0
80,59823.1319,0
56,46609.07184,0
56,48347.85806,0
84,57012.53657,0
25,30325.41426,1
84,54339.66753,1
75,55957.92754,1
23,28562.46474,1
77,52314.41647,1
47,44767.62151,0
76,64864.15637,1
57,54027.97174,0
44,32560.48592,0
46,50921.79667,1
61,49996.94875,0
88,68502.7372,0
40,32912.70769,0
38,45376.30876,1
44,43880.18803,0
75,58743.28353,1
46,41527.41902,0
60,49857.17956,0
55,45727.63207,1
57,55011.91095,0
65,54585.60873,1
56,49344.54766,0
70,63444.6824,0
71,47167.76745,0
71,61013.72535,1
64,54157.06904,1
77,54724.92758,0
88,51780.56597,0
32,33667.37907,1
79,64159.82163,1
80,58836.13747,1
79,47502.64074,0
81,60949.93578,1
28,37753.34269,1
29,32727.49149,0
46,45289.58311,1
42,42044.93016,0
80,50888.20004,0
23,30468.29619,1
48,41592.40721,0
30,37576.19895,1
69,40058.17965,0
22,31209.6156,0
62,53189.33513,1
48,45756.13904,0
61,57249.56908,0
32,39298.44536,1
85,52774.54361,1
41,33582.09456,1
48,49489.37504,0
50,49916.04085,0
71,40415.09046,0
34,36327.38925,1
54,46170.14701,1
49,31622.52312,0
42,41341.7712,1
29,31634.95595,0
57,45584.32129,1
62,51165.22298,1
34,32985.81855,0
31,33769.82713,0
69,55479.9822,1
49,43386.94217,1
40,42511.72144,0
36,40768.87593,0
34,36916.34228,1
72,58740.65645,1
32,42302.90875,1
68,57765.42717,0
45,31135.46818,1
72,55446.69048,1
29,36249.26541,0
23,28967.89969,0
53,51512.94584,0
45,34968.2188,1
64,57807.98244,0
28,28428.26352,0
65,55536.24085,0
89,68218.36949,0
63,58556.65525,0
80,62021.47942,1
78,64390.5798,1
60,65707.21225,1
20,34562.40377,0
22,31774.73981,0
76,55527.72749,0
32,38098.94793,0
79,63311.92809,0
32,39256.25751,1
87,66527.75994,0
59,49828.14426,1
49,50622.00242,0
40,35520.13247,0
86,55701.29173,0
82,65881.83428,0
30,30557.53268,0
80,64295.09813,0
20,30110.78829,0
54,47561.71562,0
50,52099.05063,1
21,33423.03326,0
51,42958.26015,1
32,35280.50078,0
67,58966.99331,1
89,72838.5401,1
55,53092.55329,1
78,77233.8924,1
33,38326.18245,1
77,58101.06612,1
35,43606.9542,0
23,29544.65266,1
54,46607.61882,1
62,54588.08391,1
64,55575.98047,1
71,52768.46245,1
45,45565.87321,0
26,32329.38126,0
39,32571.25829,0
30,41148.19265,0
39,43536.93979,0
60,43823.07699,1
22,27632.00951,0
58,59950.30743,1
42,40435.00924,1
68,60356.59834,0
56,57071.30324,0
70,54558.0688,1
75,68194.07675,0
32,39087.65954,0
88,67620.51515,1
56,50328.90333,1
43,45769.89891,1
34,35320.71525,1
34,39603.10631,1
48,45832.14291,1
61,50067.30456,1
20,29334.47484,0
71,58386.70367,1
88,60293.64169,0
59,56271.58979,1
41,48818.18763,1
68,61151.90991,1
81,53341.43142,1
31,36673.15688,0
81,57158.20062,1
34,36279.93668,1
71,61579.06688,0
55,46996.81477,1
33,31776.73905,1
61,54959.33407,0
78,61303.38243,0
56,47790.18486,0
52,41237.4494,1
45,47899.27215,1
88,59963.28376,0
55,47924.98151,0
78,42936.27144,1
29,34819.0176,1
42,45574.58097,0
60,48540.54449,1
54,53654.4609,1
33,39753.0942,0
45,44049.06561,1
80,57956.74962,1
87,49853.92514,0
60,49632.05236,1
56,48411.6179,0
42,40765.57389,1
51,44635.03192,0
74,48596.43175,0
53,36665.02961,0
29,37238.00815,0
88,68555.99396,1
87,70295.01433,1
21,29327.29992,0
52,50965.21316,1
20,28183.14859,0
81,59208.4909,1
66,55078.35862,1
21,34110.53417,0
75,52469.80292,0
57,50978.32066,0
42,46021.7558,0
56,57547.62399,1
70,54530.84779,0
35,36453.45674,0
73,53291.39308,1
38,42518.39246,1
53,47492.77222,0
31,32887.32805,1
76,54229.85265,0
54,47514.97352,0
25,36683.46421,1
84,66133.24741,1
89,64984.17476,0
84,53362.94383,1
21,29217.03381,0
27,34489.92087,1
80,53123.79806,0
44,47445.28602,0
30,33910.26762,1
39,36673.26691,0
60,56838.6339,1
21,28903.07972,1
48,41414.94169,0
48,44468.87258,0
58,50479.60622,0
64,52036.51297,0
29,37094.54009,0
56,44833.40435,1
42,43215.81375,0
58,42191.4107,1
25,31270.81171,0
54,60212.63136,0
33,36910.10146,0
22,29044.38954,0
41,38960.25564,0
86,71778.97699,1
54,54022.32474,0
74,51607.59781,1
69,45306.24553,1
43,42431.71061,1
72,49470.43342,0
74,60679.60707,0
30,35522.42704,0
34,36188.21271,1
79,71728.75431,0
21,27059.41938,0
71,59696.32233,1
86,61287.17127,1
31,35300.21394,1
63,50192.52923,1
36,36373.15599,1
38,37078.25066,0
72,53536.66182,1
89,57609.14367,0
65,48325.93363,1
54,48576.06433,1
46,34077.84611,0
53,46185.01348,1
69,43546.78069,1
31,36722.97921,1
76,72196.03077,1
43,38456.39614,0
37,41645.16027,1
52,48025.46017,0
35,36446.03387,1
73,62747.7227,0
49,46263.79189,0
75,66634.62071,1
69,56851.01959,1
87,64729.87145,0
54,41110.55459,1
53,47705.72192,1
58,44579.5209,1
64,54571.2804,1
27,35067.31562,1
55,51603.77821,0
78,56528.47818,1
25,34895.33009,1
69,44925.69388,1
25,30388.67163,0
67,51753.82009,0
35,38563.4956,0
74,65719.61434,0
27,32127.37027,1
55,50815.97646,1
50,37136.1821,0
79,65061.21331,0
37,38106.78756,0
43,36131.713,0
61,46299.71433,1
86,65316.61597,0
49,43935.02773,1
86,52603.29191,1
47,44779.62245,0
65,55509.93426,1
22,32446.70483,1
59,43068.19935,1
20,31093.91549,1
21,28673.56974,1
27,30056.33707,1
22,31187.63081,1
40,33838.4444,0
52,38720.17628,0
79,50454.26984,0
28,39170.79633,1
30,31461.0516,1
59,37021.3734,1
82,59142.6698,0
45,43860.17314,0
80,61089.49926,1
47,41268.55187,0
51,44930.65965,1
68,55117.65401,1
41,41821.61567,1
71,46355.98805,1
27,37765.99359,0
48,40559.02372,0
20,28649.5067,0
74,58534.68241,0
47,43258.30118,0
25,37035.27612,0
89,77575.61869,0
73,61666.76612,0
83,80389.31237,0
70,59781.43763,0
45,41015.27797,0
76,44906.68893,1
59,40512.88091,1
58,48058.61284,0
53,43674.17547,1
32,36359.31069,0
38,40718.92057,1
76,68959.5502,0
64,44456.59015,1
47,44633.38533,0
84,57670.44389,1
69,44477.37371,0
55,41347.71502,0
69,47296.41008,1
72,57787.91412,0
54,50941.63027,0
64,52349.74797,0
26,29822.14476,0
31,37568.53425,1
61,44810.5058,1
72,52213.65815,1
81,45260.09156,1
24,39504.52702,0
23,32523.94877,0
53,35270.29103,0
61,49981.62446,1
22,29684.40558,0
45,41843.79873,0
78,74144.24577,0
89,65882.38477,1
22,29668.8466,1
31,35311.22112,0
60,50816.88576,0
37,41501.34374,1
51,54187.57499,1
20,30540.53646,1
79,52014.54032,1
21,31253.6213,0
55,46560.56502,0
31,36199.73413,0
84,55498.15816,0
60,44273.22378,1
44,41846.25838,0
33,35805.61727,1
28,30340.32924,0
61,42780.10713,1
40,45378.59028,1
69,50077.10578,0
54,41705.02972,0
29,33855.19463,0
79,44107.01148,0
82,52310.29076,1
86,73884.80797,1
63,48063.20347,0
88,54751.37382,1
89,67324.12258,1
88,69684.29751,0
74,61233.70864,1
72,54170.55605,1
27,33079.20612,0
55,47316.52244,0
21,28729.20106,1
40,47276.26602,1
32,39358.79169,0
37,42422.3945,1
55,60555.78782,1
24,32215.83975,1
54,38826.12118,0
64,52932.53849,0
27,37136.70779,0
37,36067.1662,1
27,38020.71156,1
73,62988.90103,1
74,61100.59931,0
41,42845.47915,0
44,46210.73063,0
74,48958.51434,1
85,76184.52475,1
25,36062.03723,1
69,59234.84469,0
86,65464.75515,0
63,50312.69757,1
69,42906.69161,1
68,62734.82425,0
80,52387.10819,0
36,43520.64754,1
65,53809.68219,1
54,48561.99625,0
77,45634.35744,0
45,36789.0771,0
54,47507.28692,1
70,57268.42166,0
80,57003.47127,1
25,28452.80391,0
60,39336.23699,1
70,58164.28613,0
33,34950.0858,0
73,66924.52039,1
35,32301.76388,0
33,37876.50191,0
63,64845.54059,1
30,35760.80111,0
31,36369.07928,1
64,57815.76227,0
75,55271.48005,1
55,48559.5051,0
29,40013.7151,1
84,49710.17093,1
43,40850.68029,1
49,48174.41414,0
69,65311.04671,0
88,75762.54066,1
39,42191.26209,0
37,37842.5051,1
79,66315.54538,0
20,31664.32234,1
70,56342.60903,1
70,49809.46639,0
30,34179.05658,0
68,47287.97576,1
39,38816.70677,1
47,40589.54601,1
26,35044.2966,0
52,32879.13979,0
75,63937.0563,0
75,63575.68897,0
27,34109.64199,0
24,31606.11044,0
71,49648.08015,1
84,61323.07868,0
40,43482.2139,1
58,59378.87741,1
56,41466.83773,1
48,49172.31035,1
22,28339.3611,0
55,55934.40547,0
41,43334.52049,1
57,48900.94922,0
23,28858.74448,1
47,46927.98519,1
45,44667.14477,0
36,45766.09225,0
78,56849.2281,0
71,73555.66436,0
44,40090.52937,0
40,47266.6267,0
44,35810.25393,1
78,58987.75005,1
23,33290.52761,1
83,63233.18958,0
73,50852.70761,0
44,39938.40754,1
26,33872.36353,1
78,65612.83291,1
67,49754.02639,1
79,75558.0401,0
71,59024.87902,0
20,31358.09201,0
26,31153.49829,1
65,53249.44788,0
21,28903.11835,0
78,46822.95042,0
70,56334.58503,1
76,56304.81975,1
61,39649.06828,1
33,34712.41647,0
26,29792.52785,1
45,36580.01553,0
55,42422.89869,1
63,45257.51861,0
40,48188.41443,0
85,67590.83529,0
75,50637.33417,0
56,47045.07185,1
46,44815.79995,1
85,69658.07825,1
65,43312.74693,0
56,50525.31289,0
64,48810.05702,1
20,30656.06426,0
82,58353.1759,1
88,65982.64041,1
48,44505.51743,0
72,49863.48096,0
87,63295.99303,1
45,46195.59089,1
40,43012.1289,1
31,35843.18299,0
26,36329.98406,0
67,50821.83438,0
61,50466.06495,0
58,50115.52536,0
29,37115.96273,1
77,49853.28761,0
71,58866.0607,1
42,41062.28724,1
74,71225.13471,1
65,50401.82329,1
71,47721.85736,0
85,61295.34548,0
32,35154.9372,1
48,44898.32959,1
38,40857.69882,1
80,55305.06631,0
83,56756.28229,1
55,45328.60828,0
64,52099.43015,1
34,39029.20833,0
54,43066.08,0
81,65674.73035,0
59,42463.69376,0
47,41630.93168,1
87,50925.83066,1
68,52268.2346,0
89,54329.9424,1
64,42956.77398,1
56,51516.32057,1
56,45111.79339,1
45,40670.35712,0
65,60282.89986,1
74,66410.03594,1
56,54949.90664,0
48,46575.49264,0
33,37430.14982,1
51,50250.17327,0
82,66972.41402,0
32,40573.22404,0
35,40458.71899,0
58,46712.62993,0
50,43358.77019,0
57,47164.26249,0
39,44419.55215,1
87,52501.4445,1
40,37034.49991,1
85,63063.18339,0
57,47051.82388,1
53,37772.36399,1
75,36557.90167,1
45,37726.80163,0
68,52623.67155,0
84,67734.4213,1
79,58701.60545,1
84,60810.58896,1
82,61481.56373,1
60,47241.89691,0
26,30931.05455,0
41,44432.81217,1
21,31011.25173,0
82,48707.20852,0
64,52363.83814,0
40,48535.45877,0
73,52527.66572,1
38,43729.246,1
86,50687.88418,0
46,35873.67094,0
62,45284.696,0
56,57742.91893,1
68,63546.5152,1
64,66261.50661,0
58,39670.50017,0
27,34725.8084,1
55,46135.13724,0
65,56264.38266,1
72,58370.11723,0
42,36825.21497,0
57,43547.22142,1
86,62565.95166,0
26,34428.19603,1
81,49408.49399,1
43,33303.68094,0
74,66354.72761,1
23,34935.5425,0
44,46097.1182,1
64,56145.79802,1
87,92469.43162,0
49,35275.35861,1
33,37796.16728,1
82,68235.37377,1
35,33563.61311,1
71,58951.32261,1
89,66108.36258,0
40,45603.10807,0
29,33537.45868,1
21,30879.76186,0
32,38037.3297,0
52,56740.95052,1
56,50442.80287,0
60,54586.646,1
55,39042.04869,1
38,36837.71385,0
60,37765.11975,1
72,54822.3978,0
31,35234.84735,0
76,59248.96833,1
82,70067.20063,1
83,66983.65388,1
23,36126.27869,0
84,56586.71019,0
89,61448.80138,0
41,38945.60584,1
20,27307.16097,1
24,37694.63686,1
89,71255.54441,0
69,59020.69017,1
66,48179.85906,0
33,37953.18476,0
85,55440.34439,1
55,44856.65554,1
41,39686.84388,0
68,53992.79245,1
89,55425.2525,1
79,71856.02356,1
31,34810.26711,1
44,38024.92418,1
34,40199.80483,1
83,48722.79937,1
46,39234.69355,0
49,48132.5964,0
25,30764.58197,1
69,54954.54413,1
32,34953.56823,0
78,49317.14223,1
88,66134.82374,1
72,63506.28756,1
83,36284.10543,0
48,47095.70531,0
23,27746.09295,1
33,39861.85883,0
70,48430.99174,0
65,51252.3476,0
44,43756.38678,1
68,56216.7915,1
41,44697.72638,1
20,29287.90942,1
49,48598.37787,1
83,66006.6706,1
83,56500.92687,0
55,53180.05848,1
51,42322.16256,1
85,67337.25019,0
44,45663.45166,0
25,32745.98328,0
36,36003.34839,0
31,36430.74508,1
38,36012.53237,1
64,53181.93138,1
69,48955.64629,1
